장소유형코드,대상시설명,시도명,시군구명,시군구코드,소재지도로명주소,소재지지번주소,위도,경도,제한속도,관리기관명,관리기관전화번호,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
1,엄다면 복지회관,전라남도,함평군,46860,전라남도 함평군 엄다면 엄다길 55,전라남도 함평군 엄다면 엄다리 803-5,35.010064,126.5162261,30,함평군청,061-320-1964,함평경찰서,N,0,7,2021-07-16,4960000,전라남도 함평군
1,저수마을경로당,전라남도,함평군,46860,전라남도 함평군 손불면 신동길 112-24,전라남도 함평군 손불면 월천리 179-6,35.145619,126.414289,30,함평군청,061-320-1964,함평경찰서,N,0,10,2021-07-16,4960000,전라남도 함평군
02,관고3동 경로당,경기도,이천시,41500,경기도 이천시 경충대로2700번길 17,경기도 이천시 관고동 280-41,37.27921407,127.4357111,30,경기도 이천시,031-644-2382,이천경찰서,N,0,6.5,2021-07-12,4070000,경기도 이천시
02,에이스 경로당,경기도,이천시,41500,경기도 이천시 영창로 293,경기도 이천시 안흥동 353-13,37.2812006423,127.455049201,30,경기도 이천시,031-644-2382,이천경찰서,N,0,15,2021-07-12,4070000,경기도 이천시
02,대대리마을회관,경기도,이천시,41500,경기도 이천시 대월면 대산로15번길 10,경기도 이천시 대월면 대대리 418-1,37.2232200048,127.4769011725,30,경기도 이천시,031-644-2382,이천경찰서,Y,1,8,2021-07-12,4070000,경기도 이천시
02,한나그린힐 요양원,경기도,이천시,41500,경기도 이천시 대월면 대평로 214번길 10-11,경기도 이천시 대월면 초지리 474-8,37.22260679,127.499443310,30,경기도 이천시,031-644-2381,이천경찰서,N,0,6.5,2021-07-12,4070000,경기도 이천시
02,소정리 마을회관,경기도,이천시,41500,경기도 이천시 신둔면 마소로 95번길 3,경기도 이천시 신둔면 소정리 165-5,37.30238199,127.39663892,30,경기도 이천시,031-644-2381,이천경찰서,N,0,6.5,2021-07-12,4070000,경기도 이천시
02,대흥1리 마을회관,경기도,이천시,41500,경기도 이천시 대월면 대산로 101번길 19-7,경기도 이천시 대월면 대흥리 249-3,37.23027705,127.476842532,30,경기도 이천시,031-644-2381,이천경찰서,Y,2,7.5,2021-07-12,4070000,경기도 이천시
02,참사랑전문 요양원,경기도,이천시,41500,경기도 이천시 신둔면 황무로 338번길 197,경기도 이천시 신둔면 용면리 171,37.29705121,127.381623432,30,경기도 이천시,031-644-2381,이천경찰서,N,0,7,2021-07-12,4070000,경기도 이천시
02,엘리엘동산,경기도,이천시,41500,경기도 이천시 마장면 이장로 256,경기도 이천시 마장면 장암리 584-1,37.273588518,127.387249926,50,경기도 이천시,031-644-2381,이천경찰서,N,0,9,2021-07-12,4070000,경기도 이천시
1,입석경로당,충청북도,충주시,43130,충청북도 충주시 중앙탑면 감노로 2306,충청북도 충주시 중앙탑면 용전리 285-5,37.0290131,127.8466787,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,단암경로당,충청북도,충주시,43130,충청북도 충주시 앙성면 만석길 3,충청북도 충주시 앙성면 단암리 209-2,37.1866552,127.7441559,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,장선경로당,충청북도,충주시,43130,충청북도 충주시 동량면 장선2길 1,충청북도 충주시 동량면 조동리 433,37.03187077,127.9910162,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,탑평경로당,충청북도,충주시,43130,충청북도 충주시 동량면 탑평새말길 6,충청북도 충주시 동량면 조동리 1237-1,37.02959778,127.9699305,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,하곡경로당,충청북도,충주시,43130,충청북도 충주시 동량면 호반로 757,충청북도 충주시 동량면 하천리 401-7,37.03134605,128.0450311,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,대모천경로당,충청북도,충주시,43130,충청북도 충주시 동량면 대모천길39,충청북도 충주시 동량면 조동리 1128-9,37.04640445,127.9764661,30,충청북도 충주시,043-850-6333,충주경찰서,N,0,,2021-06-30,4390000,충청북도 충주시
1,연화리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 문현로 533,,36.8548489,126.400286,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,중왕1리 경로당,충청남도,서산시,44210,충청남도 서산시 지곡면 왕산이로 464,,36.8763329,126.3909689,30,충청남도 서산시청,041-660-2735,서산경찰서,Y,0,8,2021-01-11,6440000,충청남도
1,고남1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 한월당로 870,,36.81660654,126.4120436,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,일람1리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 사연동로 124,,36.811392,126.448352,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,평2리 경로당,충청남도,서산시,44210,충청남도 서산시 성연면 신당1로 27-6,,36.8390208,126.4700275,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,도당1리 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 도당로 253,,36.81700626,126.5302744,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,도당4리 개나리 아파트 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 석동로 36,,36.80177078,126.515119,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,율목1리 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 서령로 532,,36.8168185,126.4925831,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,부산1리 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 서령로 457,,36.8116567,126.4874541,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,부산2리 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 서령로 383,,36.80680528,126.482418,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,우리마을APT 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 상홍2길 126-28,,36.7929455,126.5058575,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,부장2리?4리 경로당,충청남도,서산시,44210,충청남도 서산시 음암면 음암로 479-3,,36.783134,126.5239107,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,고산리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 215-3,,36.7866145,126.628329,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,팔중리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 팔중길 38,,36.7937076,126.636725,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,여미리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 이문안길 64,,36.823351,126.5740665,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,원평리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 원평1로 3,,36.7664003,126.6311828,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,갈산1리?4리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 운암로 932,,36.8126088,126.5713226,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,수당리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 707,,36.8136108,126.5973866,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,15,2021-01-11,6440000,충청남도
1,수평1리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 장생동로 502,,36.80291149,126.6151855,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,갈산3리 경로당,충청남도,서산시,44210,충청남도 서산시 운산면 무태울1길 5,,36.79702354,126.5774205,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,귀밀리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 덕지천로 731,,36.7301443,126.5065556,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,반양1리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 관터로 26,,36.7196313,126.5401628,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,15,2021-01-11,6440000,충청남도
1,황락리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 황락1길 103-8,,36.71317294,126.5575048,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,오학리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 백학1길 48,,36.7217537,126.5523244,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,저성리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 저성길 128-10,,36.70553996,126.5232971,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,억대리 경로당,충청남도,서산시,44210,충청남도 서산시 해미면 덕지천로 859-3,,36.7265236,126.519376,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,20,2021-01-11,6440000,충청남도
1,동문43통 경로당,충청남도,서산시,44210,충청남도 서산시 율지13로 37,,36.78172671,126.462367,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,15,2021-01-11,6440000,충청남도
1,동문71통 경로당,충청남도,서산시,44210,충청남도 서산시 한마음2로 43-9,,36.7775097,126.4566798,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,5,2021-01-11,6440000,충청남도
1,동문81통 경로당,충청남도,서산시,44210,충청남도 서산시 효행4로 7-2,,36.7782111,126.454494,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,5,2021-01-11,6440000,충청남도
1,중랑노인전문요양원,서울특별시,중랑구,11260,서울특별시 중랑구 양원역로 38,서울특별시 중랑구 망우동 227,37.60439347,127.1076802,30,서울특별시 중랑구청,02-2094-2585,중랑경찰서,Y,3,,2020-11-19,3060000,서울특별시 중랑구
1,중랑노인종합복지관,서울특별시,중랑구,11260,서울특별시 중랑구 겸재로9길 45,서울특별시 중랑구 면목동 178-8,37.588497,127.0778433,30,서울특별시 중랑구청,02-2094-2585,중랑경찰서,Y,3,,2020-11-19,3060000,서울특별시 중랑구
1,신내노인종합복지관,서울특별시,중랑구,11260,서울특별시 중랑구 신내로15길 175,서울특별시 중랑구 신내동 771-1,37.614874,127.087842,30,서울특별시 중랑구청,02-2094-2585,중랑경찰서,Y,3,,2020-11-19,3060000,서울특별시 중랑구
1,벌넘어경로당,충청남도,금산군,44710,충청남도 금산군 남일면 벌넘어길 32,,36.0224131,127.4851602,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,구례1리 경로당,충청남도,금산군,44710,충청남도 금산군 복수면 복수로 660,,36.2016226,127.379393,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,원동 경로당,충청남도,금산군,44710,충청남도 금산군 남일면 원동길 8,,36.0069148,127.5229949,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,마전5리 경로당,충청남도,금산군,44710,충청남도 금산군 추부면 다복로 619,,36.18531189,127.4527675,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,명곡1리 경로당,충청남도,금산군,44710,충청남도 금산군 제원면 구상2길 18,,36.14158618,127.533272,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,읍내3리 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 방축길 23,,36.1469178,127.377052,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,구석1리 경로당,충청남도,금산군,44710,충청남도 금산군 남이면 모티길 48,,36.01690306,127.476443,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,산안1리 경로당,충청남도,금산군,44710,충청남도 금산군 군북면 산꽃로 438,,36.1941598,127.5537667,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,신평2리 경로당,충청남도,금산군,44710,충청남도 금산군 추부면 신평1길 59,,36.22943956,127.507187,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,신평1리 경로당,충청남도,금산군,44710,충청남도 금산군 추부면 신평길 12-14,,36.2262863,127.506534,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,목소리 경로당,충청남도,금산군,44710,충청남도 금산군 복수면 도랜말길 4,,36.17681309,127.411452,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,미량(양곡1리) 경로당,충청남도,금산군,44710,충청남도 금산군 부리면 미량길 6,,36.0656277,127.5608882,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,두지1리 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 실학로 30,,36.16818378,127.3450967,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,지방1리 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 지방골길 60,,36.1779178,127.351226,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,지방2리 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 가사동길 7,,36.1849612,127.351741,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,하막현 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 하막현길 77,,36.2040661,127.368057,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,상막현 경로당,충청남도,금산군,44710,충청남도 금산군 진산면 상막현길 2,,36.19351374,127.3528588,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,금고 경로당 (현내2리 경로당),충청남도,금산군,44710,충청남도 금산군 부리면 금고길 19,,36.04881424,127.5619813,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,지량1리 경로당,충청남도,금산군,44710,충청남도 금산군 복수면 지량길 33,,36.24741844,127.3699631,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,선원리 경로당,충청남도,금산군,44710,충청남도 금산군 부리면 선원1길 11,,36.07277129,127.5489181,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,비례1리 경로당,충청남도,금산군,44710,충청남도 금산군 추부면 골말길 55,,36.20740156,127.4837868,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,당디 경로당(묵산2리 경로당),충청남도,금산군,44710,충청남도 금산군 진산면 안당디길 14,,36.1521123,127.3649545,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,명암리 노인회관,충청남도,금산군,44710,충청남도 금산군 제원면 울바우길10,,36.11004394,127.5372714,30,충청남도 금산군,041-750-2713,금산경찰서,N,0,,2021-05-27,4550000,충청남도 금산군
1,당산4리 경로당,충청남도,태안군,44825,,충청남도 태안군 이원면 당산리 104,36.8862373,126.3151287,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,남문2리 경로당,충청남도,태안군,44825,,충청남도 태안군 태안읍 남문리 352-7,36.7580039,126.2936158,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,도내1리 경로당,충청남도,태안군,44825,,충청남도 태안군 태안읍 도내리 649-1,36.7905500233,126.337671,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,창기2리 경로당,충청남도,태안군,44825,,충청남도 태안군 안면읍 창기리 220-109,36.59026082,126.3429415,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,마산2리 경로당,충청남도,태안군,44825,,충청남도 태안군 원북면 마산리 559-3,36.8286549,126.2666298,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,황촌2리 경로당,충청남도,태안군,44825,,충청남도 태안군 원북면 황촌리 660-3,36.87969501,126.2037124,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,내3리 경로당,충청남도,태안군,44825,,충청남도 태안군 이원면 내리 665-30,36.9327125,126.3033679,30,태안군,041-670-2719,태안경찰서,N,,3,2020-12-01,4620000,충청남도 태안군
1,영동군 노인장애인복지관,충청북도,영동군,43740,충청북도 영동군 영동읍 반곡동길 13,,36.1684786060,127.7752457699,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,영동제일요양병원,충청북도,영동군,43740,충청북도 영동군 양강면 양정죽촌로 53-12,,36.1601601907,127.7697902101,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,초강종합복지회관,충청북도,영동군,43740,충청북도 영동군 심천면 초강로 88,,36.2157237324,127.7158587384,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,죽촌마을회관,충청북도,영동군,43740,충청북도 영동군 학산면 죽촌리길 15(지방도 505호),,36.0746331262,127.6547985440,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,수두리경로당,충청북도,영동군,43740,충청북도 영동군 양산면 수두2길 34(지방도 68호),,36.1295369037,127.6598483962,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,동정리 경로당,충청북도,영동군,43740,충청북도 영동군 영동읍 동정로 73,,36.1739918915,127.7894181305,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,구교리 회관 경로당,충청북도,영동군,43740,충청북도 영동군 영동읍 대학로 25-1,,36.1801354177,127.7795309843,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,구수동 경로당,충청북도,영동군,43740,충청북도 영동군 영동읍 구수로 179,,36.2048484169,127.7850106827,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,용당리 경로당,충청북도,영동군,43740,충청북도 영동군 심천면 용당로 113-1,,36.2243925067,127.7294125748,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,기호리 경로당,충청북도,영동군,43740,충청북도 영동군 심천면 양산심천로 791,,36.1826001075,127.7041503939,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,순양 경로당,충청북도,영동군,43740,충청북도 영동군 학산면 지내원당로 289,,36.1047543683,127.6699258016,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,묵정리 경로당,충청북도,영동군,43740,충청북도 영동군 양강면 학산영동로 349,,36.1282194669,127.7115892712,30,충청북도 영동군,043-740-3543,영동경찰서,N,,6~8,2020-12-17,4440000,충청북도 영동군
1,오지2리 경로당,충청남도,서산시,44210,충청남도 서산시 대산읍 오지고창개길 4,충청남도 서산시 대산읍 오지리 201-4,36.95410087,126.3688579,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,기은1리 경로당,충청남도,서산시,44210,충청남도 서산시 대산읍 명지1로 142,충청남도 서산시 대산읍 기은리 80-24,36.96944432,126.397547,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,산동2리 동막 경로당,충청남도,서산시,44210,충청남도 서산시 인지면 인정로 838,충청남도 서산시 인지면 산동리 44-3,36.7064164,126.4329781,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,6,2021-01-11,6440000,충청남도
1,남정1리 정동 경로당,충청남도,서산시,44210,충청남도 서산시 인지면 마산로 311-17,충청남도 서산시 인지면 남정리 215-8,36.7471549,126.411526,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,강수2리 수현 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 수현로 173,충청남도 서산시 부석면 강수리 79-4,36.75591579,126.3905991,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,대두2리 사양 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 무학로 1002,충청남도 서산시 부석면 대두리 215-12,36.70641531,126.3939828,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,칠전리 칠전 경로당,충청남도,서산시,44210,충청남도 서산시 부석면 칠전1길 133,충청남도 서산시 부석면 칠전리 155-3,36.67943857,126.387486,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,10,2021-01-11,6440000,충청남도
1,금학3리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 한월당로 704,충청남도 서산시 팔봉면 금학리 511,36.80852651,126.398517,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,진장2리 경로당,충청남도,서산시,44210,충청남도 서산시 팔봉면 팔봉2로 25,,36.774304,126.3562464,30,충청남도 서산시청,041-660-2735,서산경찰서,N,0,8,2021-01-11,6440000,충청남도
1,영도구 노인복지회관,부산광역시,영도구,26200,부산광역시 영도구 절영로29번길 14,부산광역시 영도구 대교동2가 159-10,35.09133005,129.0400929,30,부산광역시 영도구,051-419-4558,영도경찰서,N,,4,2021-03-24,3280000,부산광역시 영도구
1,파랑새노인건강센터,부산광역시,영도구,26200,부산광역시 영도구 와치로 78,부산광역시 영도구 청학동 483-1,35.08595082,129.0596029,30,부산광역시 영도구,051-419-4558,영도경찰서,N,,6,2021-03-24,3280000,부산광역시 영도구
1,수원1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화서로 747,충청남도 부여군 양화면 수원리 189-1,36.650188,126.5045069,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,시음1리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화서로 276,충청남도 부여군 양화면 상촌리 211-2,36.0768423340,126.511362,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
01,사창1리경로당,충청북도,괴산군,43760,충청북도 괴산군 괴산읍 관동로사창3길 3,,36.84611579,127.8076878,30,도로관리사업소,043-220-6033,괴산경찰서,N,,,2020-11-19,4460000,충청북도 괴산군
1,회동1리 노인회관,충청남도,부여군,45700,충청남도 부여군 남면 남성로 426번길 9,충청남도 부여군 남면 회동리 344,36.1244467,126.4824894,30,충청남도 부여군,041-830-2358,부여경찰서,Y,1,,2021-07-15,4570000,충청남도 부여군
1,원당3리 노인회관,충청남도,부여군,45700,충청남도 부여군 양화면 양화동로 457,충청남도 부여군 양화면 원당리 442-4,36.125207,126.860549,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,홍산2리 노인회관,충청남도,부여군,45700,충청남도 부여군 은산면 충절로 홍산3길 6,충청남도 부여군 은산면 홍산리 258,36.323554,126.836398,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,외3리 노인회관,충청남도,부여군,45700,충청남도 부여군 규암면 딴펄로 24번길 6-2,충청남도 부여군 규암면 외리 39-22,36.258673,126.8900652685,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,점4리 노인회관,충청남도,부여군,45700,충청남도 부여군 임천면 위덕로 97번길 3,충청남도 부여군 임천면 점리 187,36.213049,126.894235,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,수목리 노인회관,충청남도,부여군,45700,충청남도 부여군 규암면 호반로 1번길 61,충청남도 부여군 규암면 수목리 199-1,36.277498,126.840999,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,운치3리 노인회관,충청남도,부여군,45700,충청남도 부여군 내산면 서운로20번길 3,충청남도 부여군 내산면 운치리 593-1,36.2712745414,126.781329,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,부여가림요양원,충청남도,부여군,45700,충청남도 부여군 임천면 충절로 698,충청남도 부여군 임천면 비정리 72-1,36.149958,126.895059,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,오번2리 경로회관,충청남도,부여군,45700,충청남도 부여군 은산면 은북로 64번길 3,충청남도 부여군 은산면 오번리 68,36.331924,126.823081,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,점상1리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 남성로 875,충청남도 부여군 장암면 점상리 353-1,36.213504,126.853254,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,부여효요양원,충청남도,부여군,45700,충청남도 부여군 석성면 왕릉로 773,충청남도 부여군 석성면 증산리 723-8,36.248392,127.007621,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,석동3리 노인회관,충청남도,부여군,45700,충청남도 부여군 장암면 의자로돌모루2길 34,충청남도 부여군 장암면 석동리 288-2,36.248884,126.889575,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,마정1리 노인회관,충청남도,부여군,45700,충청남도 부여군 남면 마정로 164,충청남도 부여군 남면 마정리 72-1,36.225633,126.852317,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,마정2리 노인회관,충청남도,부여군,45700,충청남도 부여군 남면 마정로 96,충청남도 부여군 남면 마정리 225-2,36.2202811469,126.848804,30,충청남도 부여군,041-830-2358,부여경찰서,N,,,2021-07-15,4570000,충청남도 부여군
1,여성노인회관,경기도,구리시,41310,경기도 구리시 건원대로34번길 32-20,경기도 구리시 인창동 673-5번지,37.60342526,127.1418616,30,경기도 구리시,031-550-2702,구리경찰서,Y,2,,2021-07-23,3980000,경기도 구리시
1,배탈고개경로당,경기도,구리시,41310,경기도 구리시 동구릉로 48,경기도 구리시 인창동 575-18번지,37.60438513,127.1337197,50,경기도 구리시,031-550-2702,구리경찰서,Y,1,,2021-07-23,3980000,경기도 구리시
1,함평노인복지회관,전라남도,함평군,46860,전라남도 함평군 함평읍 들샘길 36,전라남도 함평군 함평읍 내교리 174-16,35.0613096,126.5218262,30,함평군청,061-320-1964,함평경찰서,N,0,7,2021-07-16,4960000,전라남도 함평군
